Price,open,high,low,close,volume,signals,stoploss
2016-12-02,25.248135003552516,25.460906262709315,25.174127532346787,25.41696548461914,106112000,-1,25.195530939102174
2016-12-05,25.440093904973168,25.44703183008541,25.035365138303145,25.23426055908203,137298000,0,0.0
2016-12-06,25.324455433301743,25.523350840876724,25.252761192598182,25.42852783203125,104782000,0,0.0
2016-12-07,25.268947468214925,25.71530547088381,25.24582046711605,25.678300857543945,119994800,0,0.0
2016-12-08,25.63898991360532,26.002089373449653,25.578858287124824,25.930395126342773,108273200,0,0.0
2016-12-09,25.974333925172665,26.527077612975702,25.974333925172665,26.35362243652344,137610400,0,0.0
2016-12-12,26.20098152440116,26.596459095739675,26.015961972726867,26.20329475402832,105497600,0,0.0
2016-12-13,26.3281848937995,26.80923438913598,26.307371117446973,26.640405654907227,174935200,0,0.0
2016-12-14,26.60571426317554,26.873990712647142,26.59183841227385,26.640405654907227,136127200,0,0.0
2016-12-15,26.68434136903189,26.996562070834862,26.6496517483668,26.786102294921875,186098000,0,0.0
2016-12-16,26.936429923734146,26.943367847730524,26.746785688432205,26.82079315185547,177404400,0,0.0
2016-12-19,26.781482904720654,27.146893842425094,26.769918519223733,26.97575187683105,111117600,0,0.0
2016-12-20,26.99887615177869,27.17464455957941,26.98500030216824,27.047443389892575,85700000,1,0.0
2016-12-21,27.012755651145586,27.15151945036664,27.008129191301,27.072885513305664,95132800,0,0.0
2016-12-22,26.908677942261285,26.94568255824537,26.74447392890563,26.89480209350586,104343600,-1,26.937521085739135
2016-12-23,26.73290975241611,26.94799423217773,26.73290975241611,26.94799423217773,56998000,1,0.0
2016-12-27,26.947998799803564,27.24403048671496,26.941060874196133,27.119142532348636,73187600,0,0.0
2016-12-28,27.17926853073188,27.294905313011924,26.87398749609165,27.003501892089844,83623600,-1,26.983546819686893
2016-12-29,26.93180678272135,27.084448187355463,26.92024416279525,26.996564865112305,60158000,1,0.0
2016-12-30,26.978059763495388,27.105259156380725,26.69590575223835,26.786102294921875,122345200,-1,26.861582040786743
2017-01-03,26.78148706224653,26.904061803841323,26.540962275287143,26.8624324798584,115127600,1,0.0
2017-01-04,26.793043229808333,26.945684635795736,26.76991622527376,26.832359313964844,84472400,0,0.0
2017-01-05,26.80923360389964,27.02663133887172,26.78379336834004,26.968812942504883,88774400,0,0.0
2017-01-06,27.00812614718405,27.327284790344933,26.93643190797069,27.269466400146484,127007600,0,0.0
2017-01-09,27.278714720128317,27.621000353050707,27.27640325503463,27.51923942565918,134247600,0,0.0
2017-01-10,27.46836123135277,27.609438250718505,27.359664135222648,27.546995162963867,97848400,-1,27.381643228530884
2017-01-11,27.461420547096587,27.736636633364512,27.429042391591786,27.69500732421875,110354400,1,0.0
2017-01-12,27.49843271704944,27.590942514399643,27.338853360732276,27.57937812805176,108344800,-1,27.556532287597655
2017-01-13,27.546996575326368,27.664946596551783,27.4776137947285,27.530807495117188,104447600,1,0.0
2017-01-17,27.368915503097615,27.80833567232815,27.34116380185781,27.752830505371094,137759200,-1,27.393153457641603
2017-01-18,27.75282821386899,27.868464998093444,27.685758667281533,27.75051498413086,94852000,1,0.0
2017-01-19,27.614064843764268,27.77364240856541,27.60712691892213,27.701948165893555,102389200,-1,27.611762409210204
2017-01-20,27.85690291397525,27.85690291397525,27.690387413104084,27.752830505371094,130391600,1,0.0
2017-01-23,27.75283138339448,27.940162430599592,27.699637680206205,27.771333694458008,88200800,0,0.0
2017-01-24,27.648755190611865,27.77595459170511,27.637190806659174,27.74588966369629,92844000,0,0.0
2017-01-25,27.849966638923608,28.238506359600944,27.81758847590696,28.18762588500977,129510400,0,0.0
2017-01-26,28.139058892657857,28.317140555322883,28.122869811004453,28.20150375366211,105350400,0,0.0
2017-01-27,28.24775227888333,28.296319514405013,28.122864345623032,28.20380973815918,82251600,0,0.0
2017-01-30,27.967915709031725,28.129806518554688,27.90547261520929,28.129806518554688,121510000,-1,28.07256225916905
2017-01-31,28.018799920776942,28.07430509652336,27.896225182284656,28.065053939819336,196804000,1,0.0
2017-02-01,29.37868503330646,30.17889323953056,29.37406033769112,29.77647590637207,447940000,0,0.0
2017-02-02,29.59839225477609,29.924487070835585,29.55213648210564,29.7255916595459,134841600,-1,29.62759352684021
2017-02-03,29.67470541554064,29.87822724671964,29.640015798386912,29.852787017822266,98029200,1,0.0
2017-02-06,29.864354757487995,30.181198392960976,29.811159299932974,30.13262939453125,107383600,0,0.0
2017-02-07,30.19044861344431,30.54892333300558,30.169634840238963,30.419410705566406,152735200,0,0.0
2017-02-08,30.37778913811366,30.57899604327575,30.347722440485253,30.5373649597168,92016400,0,0.0
2017-02-09,30.57916859352278,30.76499031269635,30.456062457724368,30.75802230834961,113399600,0,0.0
2017-02-10,30.76732350676744,30.878815150150498,30.672089363088677,30.68834686279297,80262000,0,0.0
2017-02-13,30.91132414564824,31.08320984863909,30.834672556919383,30.960100173950195,92141600,0,0.0
2017-02-14,31.001898288054125,31.37818452009771,30.95079725107872,31.361927032470703,132904800,0,0.0
2017-02-15,31.478080722523185,31.65228792291869,31.26902995549584,31.47575569152832,142492400,0,0.0
2017-02-16,31.512919470249912,31.56634201715239,31.320129750966395,31.4385929107666,90338400,0,0.0
2017-02-17,31.380518382817,31.550079029097542,31.380518382817,31.52452850341797,88792800,0,0.0
2017-02-21,31.642996612972173,31.76378127089084,31.584927543007105,31.752166748046875,98028800,0,0.0
2017-02-22,31.68944715722,31.849718337159587,31.6151206000658,31.847396850585938,83347600,0,0.0
2017-02-23,31.91010172224969,31.933327212955124,31.6592430305604,31.712665557861328,83152800,-1,31.696005637989135
2017-02-24,31.5686783339708,31.74288558959961,31.42234310508077,31.74288558959961,87106400,1,0.0
2017-02-27,31.854376895818124,31.924060506166093,31.65461910309029,31.80559730529785,81029600,0,0.0
2017-02-28,31.84043068549633,31.924050282283048,31.752164571039653,31.81952667236328,93931600,0,0.0
2017-03-01,32.02857472857813,32.55351782284726,31.961216169750056,32.46989822387695,145658400,0,0.0
2017-03-02,32.51868065066829,32.583717728429235,32.230656774687745,32.27711486816406,104844000,-1,32.313443573410105
2017-03-03,32.23530638995839,32.47919722712169,32.19117332346866,32.46758270263672,84432400,1,0.0
2017-03-06,32.372351154590945,32.46526381365127,32.19350093137895,32.36538314819336,87000000,-1,32.30664836590699
2017-03-07,32.3003435666138,32.51403734958016,32.23762796961929,32.40719223022461,69785200,1,0.0
2017-03-08,32.27477769291518,32.47221388313551,32.24458419662237,32.28639221191406,74828800,-1,32.25596357576797
2017-03-09,32.22600620169946,32.237617178075695,31.833458796471568,32.212066650390625,88623600,1,0.0
2017-03-10,32.34447830244929,32.370028840006,32.202789602226694,32.31892776489258,78451200,0,0.0
2017-03-13,32.251553048588725,32.38627013091243,32.24458504585659,32.332847595214844,69686800,0,0.0
2017-03-14,32.3560894062265,32.437383984943246,32.24924074839969,32.28408432006836,61236400,0,0.0
2017-03-15,32.38164320834853,32.692892632164885,32.29337707098805,32.62553405761719,102767200,0,0.0
2017-03-16,32.68592308398206,32.7556066868079,32.57907442041506,32.678955078125,76928000,0,0.0
2017-03-17,32.75095518664194,32.75095518664194,32.493128376381165,32.516357421875,175540000,-1,32.53145988122357
2017-03-20,32.6115988749609,32.867104283560195,32.57211231986026,32.85781478881836,86168000,1,0.0
2017-03-21,33.00878212232266,33.16905332177679,32.45596344461237,32.48151397705078,158119600,-1,32.704346500573116
2017-03-22,32.483835057138755,32.890318495601505,32.46292750095597,32.848506927490234,103440800,1,0.0
2017-03-23,32.81134919080282,32.88567930878996,32.66037101199221,32.73237609863281,81385200,-1,32.69313046897412
2017-03-24,32.86708941255506,32.92283698855031,32.59997314245157,32.66733169555664,89582400,1,0.0
2017-03-27,32.37699811128912,32.802064228565484,32.19814434140379,32.72309112548828,94300400,-1,32.51245286318389
2017-03-28,32.73005448584725,33.457076899245784,32.662692373648206,33.40133285522461,133499200,1,0.0
2017-03-29,33.37345247707432,33.56159923128349,33.25963937410427,33.47565460205078,116760000,0,0.0
2017-03-30,33.49192029045283,33.56392537642871,33.33164907624582,33.43152618408203,84829200,0,0.0
2017-03-31,33.3827447550176,33.510497408339084,33.21782704904723,33.36880874633789,78646800,-1,33.308276329040524
2017-04-03,33.38043782493227,33.47566844052347,33.2271345740937,33.37811279296875,79942800,1,0.0
2017-04-04,33.27358690727005,33.65451997686403,33.25500437408793,33.62664794921875,79565600,0,0.0
2017-04-05,33.49889291207921,33.78691683992764,33.4036587652597,33.45243835449219,110871600,-1,33.45851470947266
2017-04-06,33.515140381729324,33.56856647400753,33.32002917170442,33.36880874633789,84596000,1,0.0
2017-04-07,33.38507079784975,33.489594421466634,33.27822568722093,33.29448318481445,66688800,0,0.0
2017-04-10,33.354874078698494,33.41991115132163,33.19227785288602,33.2549934387207,75733600,-1,33.2019647026062
2017-04-11,33.20157447292558,33.296808605353114,32.5326176031488,32.89729309082031,121517600,0,0.0
2017-04-12,32.890328281832744,33.01807742224252,32.75328255959813,32.93678283691406,81400000,0,0.0
2017-04-13,32.96233100450836,33.07150115044273,32.7625732421875,32.7625732421875,71291600,0,0.0
2017-04-17,32.86245415566648,32.955366814162275,32.72076545268396,32.94375228881836,66328400,1,0.0
2017-04-18,32.84619627518903,32.992527951209986,32.77651266818808,32.79741668701172,58790000,-1,32.77903352737427
2017-04-19,32.95537020207413,32.98324223036044,32.623213173220115,32.6766357421875,69313600,0,0.0
2017-04-20,32.80206039624806,33.196929409756486,32.78812438489267,33.0854377746582,93278400,0,0.0
2017-04-21,33.0854345716671,33.141178611692084,32.94839241426589,33.04594802856445,69283600,0,0.0
2017-04-24,33.33165153181182,33.43617516574344,33.257321409034915,33.36417007446289,68537200,0,0.0
2017-04-25,33.42687836819462,33.656829603744946,33.41758533275053,33.57088851928711,75486000,0,0.0
2017-04-26,33.556951462528254,33.5871485103968,33.30377119052804,33.37345123291016,80164800,0,0.0
2017-04-27,33.429199123345946,33.48494670202684,33.28751046208799,33.39900207519531,56985200,0,0.0
2017-04-28,33.46869537688325,33.51747496541928,33.27823063021915,33.366493225097656,83441600,0,0.0
2017-05-01,33.703286421647626,34.191064436433955,33.67076788732854,34.047054290771484,134411600,0,0.0
2017-05-02,34.270040972425655,34.397793635950215,34.1074482844193,34.2630729675293,181408800,0,0.0
2017-05-03,33.81709250669045,34.25841943150416,33.51048975301543,34.158538818359375,182788000,0,0.0
2017-05-04,34.03311705103543,34.177127191487486,33.86819935450623,34.035438537597656,93487600,1,0.0
2017-05-05,34.0888695081697,34.60452319277788,34.0888695081697,34.59988021850586,109310800,0,0.0
2017-05-08,34.616126164117524,35.700855729483834,34.616126164117524,35.540584564208984,195009600,0,0.0
2017-05-09,35.74035868251871,35.97496005017841,35.642803046719315,35.76823425292969,156521600,0,0.0
2017-05-10,35.68459649671777,35.75660155719944,35.331535653053606,35.59865188598633,103222800,-1,35.58939308166504
2017-05-11,35.55668351885154,35.934526729011864,35.52403075341888,35.90653610229492,109020400,1,0.0
2017-05-12,36.081446984107245,36.48261139316772,36.074450220137365,36.40797805786133,130108000,0,0.0
2017-05-15,36.38698809620516,36.53625834165533,36.16308450747158,36.3146858215332,104038800,-1,36.22593816757202
2017-05-16,36.37067192914475,36.39865899450321,36.08612490171975,36.26105117797852,80194000,1,0.0
2017-05-17,35.82489483037533,36.05113304870981,34.91761088840425,35.043556213378906,203070800,-1,36.07974592208863
2017-05-18,35.281465115824645,35.76425979278485,35.24881235293306,35.57767105102539,134272800,1,0.0
2017-05-19,35.773588636126284,35.913527513303194,35.59866237049215,35.698951721191406,107843200,0,0.0
2017-05-22,35.91820173606745,36.0534785073344,35.66397635713284,35.915870666503906,91865600,0,0.0
2017-05-23,36.12809640820058,36.12809640820058,35.75725364998597,35.87154006958008,79675600,0,0.0
2017-05-24,35.8808806827723,35.957848679437895,35.60799609034951,35.76426315307617,76712000,-1,35.736291313171385
2017-05-25,35.85521802867547,35.99982615869898,35.69195422918175,35.88787078857422,76942400,1,0.0
2017-05-26,35.91820152707091,35.97417922623372,35.75726875600208,35.827239990234375,87710400,0,0.0
2017-05-30,35.78291591610308,36.01848200230547,35.76192561868467,35.84122467041016,80507600,-1,0.0
2017-05-31,35.9111908114156,35.95783709649117,35.54034804057223,35.62897491455078,97804800,0,0.0
2017-06-01,35.72460527148131,35.76192372639533,35.50303272861537,35.72693634033203,65616400,0,0.0
2017-06-02,35.82023365390689,36.25638198852539,35.65930092582861,36.25638198852539,111082800,0,0.0
2017-06-05,35.99749413048113,36.023150126460365,35.79224972153144,35.9018669128418,101326800,0,0.0
2017-06-06,35.89486381105603,36.34034349948375,35.86687675088542,36.02314376831055,106499600,0,0.0
2017-06-07,36.15609037555672,36.37999398059445,36.03014148369983,36.23772048950195,84278400,0,0.0
2017-06-08,36.20974108841562,36.27737768621432,36.01148987468374,36.14910125732422,85003200,0,0.0
2017-06-09,36.195743653419655,36.195743653419655,34.0569789275747,34.747352600097656,259530800,0,0.0
2017-06-12,33.99166723627052,34.07329734386815,33.238315689142205,33.917030334472656,289229200,0,0.0
2017-06-13,34.32287566773033,34.39051227588961,33.854070873223286,34.1899299621582,136661600,0,0.0
2017-06-14,34.402172556233936,34.402172556233936,33.54853135257065,33.85640335083008,126124800,0,0.0
2017-06-15,33.42723446027413,33.69778429524079,33.1683435256028,33.65346908569336,128661600,0,0.0
2017-06-16,33.53453764330511,33.702467176229625,33.16602581043657,33.18235397338867,201444400,0,0.0
2017-06-19,33.50653900037575,34.22490318555419,33.50653900037575,34.13160705566406,130165600,0,0.0
2017-06-20,34.255212985613355,34.255212985613355,33.80507127956366,33.82139587402344,99600400,0,0.0
2017-06-21,33.94035780131968,34.06863776160285,33.72811309965877,34.02198791503906,85063200,0,0.0
2017-06-22,33.99867525708133,34.21558215183762,33.847070334693015,33.96602249145508,76425200,0,0.0
2017-06-23,33.84940727981732,34.32287419324736,33.84474158187007,34.11762619018555,141757600,0,0.0
2017-06-26,34.325199172210205,34.584090199631795,33.907710031570986,34.01033401489258,102769600,0,0.0
2017-06-27,33.82140195973156,34.08962431247457,33.497205491474574,33.52286148071289,99047600,0,0.0
2017-06-28,33.70012692973329,34.077966496479995,33.389923948078334,34.01266098022461,88329600,0,0.0
2017-06-29,33.75143525283075,33.84939351658438,33.184672405326474,33.511199951171875,125997600,0,0.0
2017-06-30,33.69080833272637,33.80976050735084,33.53454124812891,33.590518951416016,92096400,0,0.0
2017-07-03,33.79109231771038,33.889050603338404,33.375934248622215,33.4692268371582,57111200,0,0.0
2017-07-05,33.51354562785689,33.77010205306818,33.2873073397591,33.60683822631836,86278400,0,0.0
2017-07-06,33.35727485599914,33.46922667347163,33.215001345902884,33.289634704589844,96515200,0,0.0
2017-07-07,33.329270997914634,33.760757053935976,33.329270997914634,33.627811431884766,76806800,1,0.0
2017-07-10,33.611503886786124,34.04065553345013,33.438908665050064,33.83307647705078,84362400,-1,33.45967237472534
2017-07-11,33.75609928352445,34.01732489373739,33.67446917192577,33.94268798828125,79127200,0,0.0
2017-07-12,34.021986829810906,34.094289107241416,33.777092937580726,33.991668701171875,99538000,0,0.0
2017-07-13,33.935693026980395,34.63306696900789,33.92169949618447,34.46513748168945,100797600,0,0.0
2017-07-14,34.51177772076507,34.828977412441425,34.362507486969314,34.76133728027344,80528400,0,0.0
2017-07-17,34.71004155139567,35.1951673194142,34.65173278939606,34.88263320922852,95174000,0,0.0
2017-07-18,34.79866212094298,35.01557252675308,34.67504785269563,35.003910064697266,71475200,0,0.0
2017-07-19,35.09720326243423,35.316444740969054,34.97358899200652,35.22315216064453,83692000,0,0.0
2017-07-20,35.335109630555415,35.391087323049724,35.02957228831997,35.06455612182617,68974800,0,0.0
2017-07-21,34.982931308528734,35.087886383886215,34.724040224574985,35.04823684692383,105010400,0,0.0
2017-07-24,35.12052231649118,35.55433950436604,34.9619206857895,35.47270584106445,85972800,0,0.0
2017-07-25,35.40508706119527,35.88088507468516,35.40508706119527,35.62432861328125,75415600,1,0.0
2017-07-26,35.7665994015606,35.90187261031747,35.69895923829742,35.79225540161133,63124000,0,0.0
2017-07-27,35.85988797367008,35.91586566536392,34.35552265338078,35.115867614746094,129905200,-1,35.61329412460327
2017-07-28,34.95959477991771,35.03889382753738,34.79633098808787,34.86863327026367,68854800,1,0.0
2017-07-31,34.96192950993073,35.062222423268274,34.54910606997728,34.68904495239258,79383600,-1,34.69429010391235
2017-08-01,34.77534136252041,35.03656343448672,34.61440863643979,34.99691390991211,141474400,1,0.0
2017-08-02,37.14966204199545,37.25928275170326,36.42197014681408,36.65053939819336,279747200,0,0.0
2017-08-03,36.62956492560746,36.66688338734375,36.15609806384208,36.28437805175781,108389200,-1,36.46728670120239
2017-08-04,36.40099072981968,36.71119016991615,36.31236028471559,36.475624084472656,82239600,1,0.0
2017-08-07,36.63188547593016,37.06570268211048,36.54092397587057,37.04004669189453,87481200,0,0.0
2017-08-08,36.99108248129447,37.7444307396397,36.91411448330111,37.33626937866211,144823600,0,0.0
2017-08-09,37.145010815177045,37.61381551854244,37.11002698308302,37.56483459472656,104526000,-1,37.1495880317688
2017-08-10,37.44073632570782,37.46415285038332,36.20676336365754,36.36832809448242,163217200,1,0.0
2017-08-11,36.66802651370968,37.12930399887806,36.54392684235561,36.87407684326172,105028400,0,0.0
2017-08-14,37.30493165245807,37.51332585830316,37.17146389389772,37.42903137207031,88490800,0,0.0
2017-08-15,37.61868086747232,37.97927164706,37.49692141067204,37.83878326416016,117862000,0,0.0
2017-08-16,37.91840665103612,38.05187083900071,37.4992744360682,37.68659591674805,110686400,-1,37.64958934783936
2017-08-17,37.585912313836886,37.630401566964416,36.958385896268574,36.96306991577149,111762400,1,0.0
2017-08-18,36.96306339277487,37.347070748465406,36.69613149397608,36.87876892089844,109712400,-1,36.778254566192636
2017-08-21,36.87876950358224,36.970088218486254,36.3191489537121,36.81086730957031,105474000,1,0.0
2017-08-22,37.04970114236188,37.464149294331136,37.000531447214506,37.412635803222656,86418400,0,0.0
2017-08-23,37.24639039453034,37.574200269537975,37.2019011458808,37.45946502685547,77596400,-1,37.22557262420654
2017-08-24,37.56482520502965,37.63741498143037,37.124623965624046,37.293212890625,79275600,1,0.0
2017-08-25,37.38220032123545,37.59527855794423,37.2932253836326,37.431373596191406,101920400,0,0.0
2017-08-28,37.49692845479847,37.93244931203623,37.447755189187646,37.808349609375,103864000,-1,0.0
2017-08-29,37.48757462515376,38.1947080367788,37.46415809719879,38.145538330078125,118067600,0,0.0
2017-08-30,38.353929079627655,38.375001809154966,38.07528885745466,38.24856185913086,109078400,0,0.0
2017-08-31,38.31646996139614,38.52252398720849,38.279004943455575,38.40076446533203,107140400,0,0.0
2017-09-01,38.588069690436,38.62085067407879,38.31411356152278,38.41245651245117,66364400,0,0.0
2017-09-05,38.34221879905762,38.45929427630665,37.5952766825512,37.95118713378906,117874000,0,0.0
2017-09-06,38.09869840685145,38.16426037972677,37.585907311758376,37.911376953125,86606800,0,0.0
2017-09-07,37.95353153337734,37.98865632413307,37.5484513379229,37.759185791015625,87714000,0,0.0
2017-09-08,37.66552340547292,37.73342561152055,37.1199512422913,37.143367767333984,114446000,0,0.0
2017-09-11,37.58122534500925,37.9441600115112,37.43839313069016,37.81537628173828,126323200,0,0.0
2017-09-12,38.075283852425976,38.391389045224265,37.1761451155176,37.66551971435547,286856000,0,0.0
2017-09-13,37.43370418948148,37.45478048638923,36.97477041463821,37.3821907043457,179629600,0,0.0
2017-09-14,37.22765389749906,37.32365305375705,37.01691593800801,37.061405181884766,95042800,0,0.0
2017-09-15,37.10590432085646,37.691281743003046,36.99585307966409,37.4360580444336,196458400,0,0.0
2017-09-18,37.489910807304994,37.58122953990812,36.995852132744446,37.15273284912109,113077600,0,0.0
2017-09-19,37.349419849486445,37.41030138817196,37.09888017007068,37.16678237915039,83242400,0,0.0
2017-09-20,36.97243074467667,37.05672522313618,36.01943830903964,36.54393768310547,211805600,0,0.0
2017-09-21,36.48070147488492,36.48070147488492,35.76654070049968,35.91639709472656,150046800,0,0.0
2017-09-22,35.48323129008329,35.65416404592203,35.25376437307014,35.565185546875,186581600,0,0.0
2017-09-25,35.12029513370934,35.55113193659624,34.92594945599358,35.25141906738281,177549200,0,0.0
2017-09-26,35.539437955283326,36.04052094477093,35.51836522308943,35.85788345336914,146640000,0,0.0
2017-09-27,36.012411152165626,36.227829563491326,35.95152962812486,36.113094329833984,102016800,0,0.0
2017-09-28,36.03349922241431,36.1248179745059,35.75485894548174,35.89066696166992,88022000,0,0.0
2017-09-29,35.8742628788786,36.08968128965167,35.59093870267419,36.08733749389648,105199200,0,0.0
2017-10-02,36.120130108404304,36.164619367764445,35.75953915908516,36.01476287841797,74795200,0,0.0
2017-10-03,36.061583451118935,36.31446688431853,36.0381705018295,36.171634674072266,64921200,0,0.0
2017-10-04,35.972609525409204,36.026463240414856,35.69865335838951,35.93748474121094,80655200,0,0.0
2017-10-05,36.10137667196801,36.39640903232648,36.0709394907302,36.38470077514648,85135200,0,0.0
2017-10-06,36.28637340315415,36.40813289888313,36.190370655120525,36.36364364624024,69630400,0,0.0
2017-10-09,36.48306135867127,36.69847981816309,36.40813490760725,36.49008560180664,65051600,0,0.0
2017-10-10,36.5415963262569,36.99584973645066,36.31681341726736,36.50413131713867,62468000,0,0.0
2017-10-11,36.520506933416726,36.75699799644762,36.46899346260077,36.65631484985352,67622400,1,0.0
2017-10-12,36.60950018550368,36.84833156719553,36.464324175985006,36.52754592895508,64500400,-1,36.47303327560425
2017-10-13,36.69846830444545,36.82725200962317,36.62354187688872,36.75934982299805,65576800,1,0.0
2017-10-16,36.972436553634125,37.46415501738135,36.913898811419465,37.4360580444336,96486000,0,0.0
2017-10-17,37.41263876294018,37.667862442712256,37.28385502498088,37.57420349121094,75989200,0,0.0
2017-10-18,37.5624956569895,37.63040143453255,37.37049373236641,37.40795516967773,65496800,-1,37.386332473754884
2017-10-19,36.70316636634301,36.78043661901541,36.29808616856994,36.52286911010742,170336800,1,0.0
2017-10-20,36.67038458236754,36.93731655273437,36.51818787674606,36.58609008789063,95896400,0,0.0
2017-10-23,36.73594509178926,36.92326658007386,36.4104753903781,36.56735610961914,87937200,0,0.0
2017-10-24,36.59544902477302,36.86004073162018,36.574376297553286,36.78511428833008,71028800,0,0.0
2017-10-25,36.740629715230384,36.89048619374836,36.3566222657243,36.62355422973633,84828400,-1,36.60118871688843
2017-10-26,36.81555894145454,36.95605096377509,36.7101917111444,36.85770797729492,68002000,1,0.0
2017-10-27,37.29790059833014,38.30709412219142,37.159752405150826,38.17831039428711,177816800,0,0.0
2017-10-30,38.37499962026868,39.35375246363459,38.33519438692304,39.03764724731445,178803200,0,0.0
2017-10-31,39.31393587613272,39.72369996359093,39.08915300609971,39.580867767333984,144187200,0,0.0
2017-11-01,39.77522247442673,39.79161475661711,38.7777406699895,39.07745361328125,134551200,-1,39.38296342849731
2017-11-02,39.00954300106132,39.45442830052889,38.70046208515888,39.36310958862305,165573600,1,0.0
2017-11-03,40.74225570015285,40.80313364657898,40.06789997973196,40.39102935791016,237594400,0,0.0
2017-11-06,40.360587876372925,40.97406563939496,40.20839122660028,40.8007926940918,140105200,0,0.0
2017-11-07,40.7211809176589,41.034942243374594,40.64859471559053,40.931915283203125,97446000,0,0.0
2017-11-08,40.89679909585114,41.26675796508789,40.81952886624543,41.26675796508789,97638000,0,0.0
2017-11-09,41.00216359435901,41.23397426792728,40.54088604281532,41.18246078491211,117930400,-1,41.06042417526245
2017-11-10,41.14955898101186,41.2130079941809,40.95216603526698,41.04616165161133,100582000,1,0.0
2017-11-13,40.7712250723558,41.006217724069664,40.747724372903086,40.88167190551758,67928400,-1,40.84093084335327
2017-11-14,40.66313201337438,40.76652936690712,40.22604548252473,40.26364517211914,99130000,1,0.0
2017-11-15,39.941710196685264,40.02395907738945,39.568072657791824,39.732566833496094,116632400,-1,40.062326946258544
2017-11-16,40.22605257954832,40.38819813204052,40.01926142170273,40.20725631713867,94550000,1,0.0
2017-11-17,40.19314832611013,40.27539720231368,39.86415999270374,39.984004974365234,87598000,-1,40.00622003555298
2017-11-20,40.01690462665156,40.08035365857268,39.84536096255787,39.94405746459961,65049600,1,0.0
2017-11-21,40.13204741109266,40.81822556892167,40.13204741109266,40.68663024902344,100525200,0,0.0
2017-11-22,40.73834048330949,41.12372842339196,40.66549330952936,41.11433029174805,102355600,0,0.0
2017-11-24,41.14721889639873,41.2412145322763,41.04146932390689,41.11666870117188,56106800,0,0.0
2017-11-27,41.135468508289634,41.1425180016889,40.73362945601353,40.90987396240234,82867200,-1,40.911085357666025
2017-11-28,40.95922892503064,41.09317290141974,40.38584615494821,40.670188903808594,105715200,0,0.0
2017-11-29,40.56678622974366,40.63493252710719,39.28137602340477,39.82655715942383,166665600,0,0.0
2017-11-30,40.049794988247214,40.45163399113441,39.582161916954725,40.383487701416016,166108800,0,0.0
2017-12-01,39.93700603281037,40.341193737200754,39.596267357262526,40.195499420166016,159037200,0,0.0
2017-12-04,40.53152717448393,40.56442599873315,39.86180034104557,39.90174865722656,130169600,0,0.0
2017-12-05,39.72786244384517,40.305946022165216,39.57276641238079,39.86415863037109,109400800,0,0.0
2017-12-06,39.36128014662739,39.99575976617843,39.116889298352255,39.71611785888672,114240000,0,0.0
2017-12-07,39.72080962276793,40.05215013885692,39.69261165057432,39.78895950317383,102693200,0,0.0
2017-12-08,40.06389916876704,40.18374413234362,39.6714618639578,39.80070495605469,93420800,0,0.0
2017-12-11,39.7607584789817,40.6278819926097,39.66441062508892,40.5761833190918,141095200,0,0.0
2017-12-12,40.45398588088352,40.51038541138615,40.29184395388251,40.34823989868164,77636800,0,0.0
2017-12-13,40.53623266999927,40.78062345157559,40.41873634341956,40.48218536376953,95273600,0,0.0
2017-12-14,40.5127368724377,40.684284111707655,40.33649236124257,40.47043991088867,81906000,0,0.0
2017-12-15,40.80177526450366,40.92866971871969,40.52683429228283,40.88167190551758,160677200,0,0.0
2017-12-18,41.09552174916917,41.64070291179925,41.090820891489386,41.4574089050293,117684400,0,0.0
2017-12-19,41.1307650650606,41.21536256623707,40.909871390560745,41.01561737060547,109745600,0,0.0
2017-12-20,41.093171402823714,41.22241810213776,40.71248438457504,40.970977783203125,93902400,0,0.0
2017-12-21,40.92867891869068,41.36341685636329,40.91223129393932,41.12607192993164,83799600,0,0.0
2017-12-22,41.04852390715038,41.222419799360246,41.00622694147194,41.12607192993164,65397600,0,0.0
2017-12-26,40.1367499484313,40.29419461173564,39.87355571191482,40.08270263671875,132742000,0,0.0
2017-12-27,39.97225205505286,40.13204533933633,39.88060506301891,40.08974838256836,85992800,0,0.0
2017-12-28,40.183752948541546,40.383498184029406,40.06155573674765,40.20255279541016,65920800,0,0.0
2017-12-29,40.070953391218126,40.08740101449584,39.76546218555176,39.7678108215332,103999600,0,0.0
2018-01-02,39.986353061174896,40.489237224924096,39.774857509538,40.47983551025391,102223600,0,0.0
2018-01-03,40.54329210948591,41.01797838932272,40.40934812888944,40.47279357910156,118071600,0,0.0
2018-01-04,40.54563415990378,40.764179210026526,40.43753953848259,40.66078186035156,89738400,0,0.0
2018-01-05,40.75712648052057,41.21066058157012,40.66547948889534,41.12371444702149,94640000,0,0.0
2018-01-08,40.970977783203125,41.267067287873886,40.872277695942245,40.970977783203125,82271200,0,0.0
2018-01-09,41.01797293783852,41.137817913571006,40.75008142654541,40.96627426147461,86336000,0,0.0
2018-01-10,40.69133175288106,40.9592232542741,40.65373206496888,40.95687103271485,95839600,0,0.0
2018-01-11,41.02736864709842,41.23886419766653,41.003871531948754,41.18951416015625,74670800,0,0.0
2018-01-12,41.401004910477496,41.678298112455614,41.27645908815704,41.61484909057617,101672400,0,0.0
2018-01-16,41.80520546611335,42.15534592662178,41.39161954985795,41.40336990356445,118263600,0,0.0
